Date, Time start, Time end, Total time (seconds), Time, Duration (seconds), Sleep phase
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 06:19:00,2040,Sono Profundo
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 06:34:00,360,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 06:40:00,60,Acordado
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 06:41:00,240,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 06:45:00,120,Acordado
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 06:47:00,1920,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 06:53:00,2580,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 07:19:00,60,Acordado
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 07:20:00,1320,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 07:42:00,2340,Sono Profundo
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 08:21:00,360,Acordado
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 08:27:00,900,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 01:15:00,3300,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 02:10:00,1500,Sono Profundo
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 02:35:00,1320,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 02:57:00,1680,Sono Profundo
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 03:25:00,2280,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 04:03:00,2520,Sono Profundo
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 04:45:00,4860,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 06:06:00,60,Acordado
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 06:07:00,2160,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 06:43:00,60,Acordado
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 06:44:00,720,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 06:56:00,1980,Sono Profundo
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 07:29:00,2340,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 08:08:00,60,Acordado
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 08:09:00,3780,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 09:12:00,60,Acordado
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 09:13:00,300,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 09:18:00,360,Acordado
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 09:24:00,1560,Sono Profundo
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 09:50:00,1800,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 10:20:00,1200,Sono Profundo
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 10:40:00,1140,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 10:59:00,60,Acordado
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 11:00:00,1020,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 11:17:00,120,Acordado
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 11:19:00,1680,Sono Profundo
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 11:47:00,180,Sono Leve
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 11:50:00,240,Acordado
2021-09-08,2021-09-08 01:15:00,2021-09-08 12:01:00,38760,2021-09-08 11:54:00,420,Sono Leve
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 02:51:00,1140,Sono Leve
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 03:10:00,300,Acordado
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 03:15:00,4020,Sono Profundo
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 04:22:00,3060,Sono Leve
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 05:13:00,1920,Sono Profundo
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 05:45:00,1860,Sono Leve
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 06:16:00,1680,Sono Profundo
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 06:44:00,3360,Sono Leve
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 07:40:00,3060,Sono Profundo
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 08:31:00,480,Sono Leve
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 08:39:00,60,Acordado
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 08:40:00,1920,Sono Leve
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 09:12:00,60,Acordado
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 09:13:00,600,Sono Leve
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 09:23:00,240,Acordado
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 09:27:00,1380,Sono Leve
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 09:50:00,60,Acordado
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 09:51:00,300,Sono Leve
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 09:56:00,120,Acordado
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 09:58:00,420,Sono Leve
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 10:05:00,120,Acordado
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 10:07:00,360,Sono Leve
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 10:13:00,240,Acordado
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 10:17:00,1020,Sono Leve
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 10:34:00,240,Acordado
2021-09-07,2021-09-07 02:51:00,2021-09-07 10:55:00,29040,2021-09-07 10:38:00,1020,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 02:15:00,240,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 02:19:00,60,Acordado
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 02:20:00,2460,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 03:01:00,60,Acordado
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 03:02:00,240,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 03:06:00,360,Acordado
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 03:12:00,120,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 03:14:00,1620,Sono Profundo
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 03:41:00,360,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 03:47:00,1860,Sono Profundo
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 04:18:00,60,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 04:19:00,1740,Sono Profundo
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 04:48:00,600,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 04:58:00,60,Acordado
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 04:59:00,1980,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 05:32:00,2580,Sono Profundo
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 06:15:00,2100,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 06:50:00,60,Acordado
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 06:51:00,1320,Sono Profundo
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 07:13:00,2220,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 07:50:00,3000,Sono Profundo
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 08:40:00,3000,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 09:30:00,60,Acordado
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 09:31:00,1560,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 09:57:00,60,Acordado
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 09:58:00,2040,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 10:32:00,60,Acordado
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 10:33:00,2580,Sono Leve
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 11:16:00,120,Acordado
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 11:18:00,3180,Sono Profundo
2021-09-06,2021-09-06 02:15:00,2021-09-06 12:13:00,35880,2021-09-06 12:11:00,120,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 03:42:00,240,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 03:46:00,3120,Sono Profundo
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 04:38:00,1020,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 04:55:00,1260,Sono Profundo
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 05:16:00,60,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 05:17:00,2160,Sono Profundo
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 05:53:00,1320,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 06:15:00,3000,Sono Profundo
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 07:05:00,1920,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 07:37:00,60,Acordado
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 07:38:00,60,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 07:39:00,1440,Sono Profundo
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 08:03:00,1800,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 08:33:00,60,Acordado
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 08:34:00,660,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 08:45:00,300,Acordado
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 08:50:00,1260,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 09:11:00,120,Acordado
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 09:13:00,120,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 09:15:00,1440,Sono Profundo
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 09:39:00,1740,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 10:08:00,60,Acordado
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 10:09:00,2700,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 10:54:00,120,Acordado
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 10:56:00,1740,Sono Leve
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 11:25:00,60,Acordado
2021-09-05,2021-09-05 03:42:00,2021-09-05 12:04:00,30120,2021-09-05 11:26:00,2280,Sono Leve
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 01:34:00,4080,Sono Profundo
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 02:42:00,1020,Sono Leve
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 02:59:00,1620,Sono Profundo
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 03:26:00,1140,Sono Leve
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 03:45:00,3000,Sono Profundo
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 04:35:00,2100,Sono Leve
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 05:10:00,1560,Sono Profundo
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 05:36:00,60,Sono Leve
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 05:37:00,2220,Sono Profundo
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 06:14:00,360,Sono Leve
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 06:20:00,1380,Sono Profundo
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 06:43:00,5880,Sono Leve
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 08:21:00,60,Acordado
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 08:22:00,1080,Sono Leve
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 08:40:00,60,Acordado
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 08:41:00,600,Sono Leve
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 08:51:00,2160,Sono Profundo
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 09:27:00,300,Sono Leve
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 09:32:00,60,Acordado
2021-09-04,2021-09-04 01:34:00,2021-09-04 09:45:00,29460,2021-09-04 09:33:00,720,Sono Leve
2021-09-03,2021-09-03 02:16:00,2021-09-03 07:27:00,18660,2021-09-03 02:16:00,1320,Sono Leve
2021-09-03,2021-09-03 02:16:00,2021-09-03 07:27:00,18660,2021-09-03 02:38:00,60,Acordado
2021-09-03,2021-09-03 02:16:00,2021-09-03 07:27:00,18660,2021-09-03 02:39:00,300,Sono Leve
2021-09-03,2021-09-03 02:16:00,2021-09-03 07:27:00,18660,2021-09-03 02:44:00,120,Acordado
2021-09-03,2021-09-03 02:16:00,2021-09-03 07:27:00,18660,2021-09-03 02:46:00,180,Sono Leve
2021-09-03,2021-09-03 02:16:00,2021-09-03 07:27:00,18660,2021-09-03 02:49:00,2520,Sono Profundo
2021-09-03,2021-09-03 02:16:00,2021-09-03 07:27:00,18660,2021-09-03 03:31:00,3360,Sono Leve
2021-09-03,2021-09-03 02:16:00,2021-09-03 07:27:00,18660,2021-09-03 04:27:00,2220,Sono Profundo
2021-09-03,2021-09-03 02:16:00,2021-09-03 07:27:00,18660,2021-09-03 05:04:00,2760,Sono Leve
2021-09-03,2021-09-03 02:16:00,2021-09-03 07:27:00,18660,2021-09-03 05:50:00,1260,Sono Profundo
2021-09-03,2021-09-03 02:16:00,2021-09-03 07:27:00,18660,2021-09-03 06:11:00,4560,Sono Leve
2021-09-03,2021-09-03 02:16:00,2021-09-03 07:27:00,18660,2021-09-03 07:27:00,0,Acordado
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 01:44:00,240,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 01:48:00,60,Acordado
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 01:49:00,6240,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 03:33:00,60,Acordado
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 03:34:00,540,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 03:43:00,60,Acordado
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 03:44:00,60,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 03:45:00,2220,Sono Profundo
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 04:22:00,600,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 04:32:00,3180,Sono Profundo
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 05:25:00,3360,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 06:21:00,1380,Sono Profundo
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 06:44:00,2700,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 07:29:00,3720,Sono Profundo
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 08:31:00,840,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 08:45:00,240,Acordado
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 08:49:00,840,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 09:03:00,60,Acordado
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 09:04:00,2400,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 09:44:00,120,Acordado
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 09:46:00,1260,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 10:07:00,1200,Sono Profundo
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 10:27:00,240,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 10:31:00,240,Acordado
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 10:35:00,1800,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 11:05:00,180,Acordado
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 11:08:00,480,Sono Leve
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 11:16:00,60,Acordado
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 11:17:00,1440,Sono Profundo
2021-09-02,2021-09-02 01:44:00,2021-09-02 11:54:00,36600,2021-09-02 11:41:00,780,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 02:10:00,3000,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 03:00:00,120,Acordado
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 03:02:00,1260,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 03:23:00,360,Acordado
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 03:29:00,660,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 03:40:00,300,Acordado
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 03:45:00,1680,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 04:13:00,60,Acordado
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 04:14:00,120,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 04:16:00,60,Acordado
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 04:17:00,1740,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 04:46:00,360,Acordado
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 04:52:00,540,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 05:01:00,2460,Sono Profundo
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 05:42:00,60,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 05:43:00,1440,Sono Profundo
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 06:07:00,4260,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 07:18:00,2160,Sono Profundo
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 07:54:00,720,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 08:06:00,300,Acordado
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 08:11:00,1560,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 08:37:00,120,Acordado
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 08:39:00,1260,Sono Profundo
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 09:00:00,1740,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 09:29:00,60,Acordado
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 09:30:00,1500,Sono Profundo
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 09:55:00,1500,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 10:20:00,60,Acordado
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 10:21:00,1020,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 10:38:00,60,Acordado
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 10:39:00,1080,Sono Leve
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 10:57:00,1680,Sono Profundo
2021-09-01,2021-09-01 02:10:00,2021-09-01 12:05:00,35700,2021-09-01 11:25:00,2400,Sono Leve
